idx	sentence	label
1094	the script has less spice than a rat burger and the rock's fighting skills are more in line with steven seagal . 	0
1095	comedy troupe broken lizard's first movie is very funny but too concerned with giving us a plot . 	0
1096	the chateau belongs to rudd , whose portrait of a therapy-dependent flakeball spouting french malapropisms . . . is a nonstop hoot . 	1
1097	resident evil isn't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail . 	0
1098	when it comes to entertainment , children deserve better than pokemon 4ever . 	0
1099	interesting , but not compelling . 	0
1100	sparse but oddly compelling . 	1
1101	the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood . 	0
1102	depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles . 	1
1103	what is 100% missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . 	0
1104	fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it . 	1
1105	children of the century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers . 	0
1106	a powerful , chilling , and affecting study of one man's dying fall . 	1
1107	cinematic poo . 	0
1108	another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures . 	0
1109	imagine susan sontag falling in love with howard stern . 	0
1110	quitting delivers a sucker-punch , and its impact is all the greater beause director zhang's last film , the cuddly shower , was a non-threatening multi-character piece centered around a public bath house . 	1
1111	"first and foremost . . . the reason to go see "" blue crush "" is the phenomenal , water-born cinematography by david hennings . "	1
1112	crummy	0
1113	just another fish-out-of-water story that barely stays afloat . 	1
1114	weird . rewarding . 	1
1115	i am more offended by his lack of faith in his audience than by anything on display here . 	1
1116	move over bond ; this girl deserves a sequel . 	1
1117	kung pow seems like some futile concoction that was developed hastily after oedekerk and his fellow moviemakers got through crashing a college keg party . 	0
1118	waydowntown may not be an important movie , or even a good one , but it provides a nice change of mindless pace in collision with the hot oscar season currently underway . 	0
1119	the country bears wastes an exceptionally good idea . but the movie that doesn't really deliver for country music fans or for family audiences	0
1120	[a] slummer . 	0
1121	as tricky and satisfying as any of david mamet's airless cinematic shell games . 	1
1122	in xxx , diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep . 	1
1123	the asylum material is gripping , as are the scenes of jia with his family . 	1
1124	the kind of trifle that date nights were invented for . 	1
1125	as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you'd expect from the guy-in-a-dress genre , and a personal low for everyone involved . 	0
1126	though its atmosphere is intriguing . . . the drama is finally too predictable to leave much of an impression . 	0
1127	swims in mediocrity , sticking its head up for a breath of fresh air now and then . 	0
1128	 . . . an interesting slice of history . 	1
1129	one groan-inducing familiarity begets another . 	0
1130	i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that . 	1
1131	but this is not a movie about an inhuman monster ; it's about a very human one . 	1
1132	you . . . get a sense of good intentions derailed by a failure to seek and strike just the right tone . 	0
1133	it trusts the story it sets out to tell . 	1
1134	feels slight , as if it were an extended short , albeit one made by the smartest kids in class . 	0
1135	it provides a grim , upsetting glimpse at the lives of some of the 1 . 2 million palestinians who live in the crowded cities and refugee camps of gaza . 	1
1136	so beautifully acted and directed , it's clear that washington most certainly has a new career ahead of him if he so chooses . 	1
1137	it's not original , and , robbed of the element of surprise , it doesn't have any huge laughs in its story of irresponsible cops who love to play pranks . 	0
1138	as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge . 	0
